667	276	0.6929		3	600	22	1026	78	3070	138	138	2069830	2045116	24714	1.2	1052.678824	39.19436243	1986.155423	1685671.853	-0.412973162
667	276	0.6929		3	600	22	1346	65	2144	100	101	2220437	2180950	39487	1.8	1072.540052	84.35466481	2107.521913	1847823.263	2.84879952
667	276	0.6929		3	600	22	1112	91	2457	118	118	2118160	1969330	148830	7	1107.141659	99.26963291	2250.727893	2021530.066	2.927309073
667	276	0.6929		3	600	22	1185	76	2620	100	117	2417901	2289470	128431	5.3	1157.772305	84.62578178	2405.202026	2214108.389	-0.256164736
667	276	0.6929		1	600	11.25	472	647	1492	137	124	1094081	426749	667332	61	619.9481099	560.9528344	1441.871658	1292919.847	50.94823537
667	276	0.6929		1.5	600	11.25	443	593	1856	148	124	1143652	435831	707821	61.9	489.2743464	561.6335383	1624.496784	1138336.522	57.00980415
667	276	0.6929		2	600	11.25	443	457	2100	140	140	1103882	575910	527972	47.8	413.248422	411.957962	1995.136127	1038923.166	47.78777274
667	276	0.6929		2.5	600	11.25	462	352	2485	148	151	1277882	749261	528621	41.4	503.1312863	220.8415791	2212.996723	1063987.287	30.288496
667	276	0.6929		3	600	11.25	385	316	2481	140	161	1071382	662349	409033	38.2	600.149054	107.8476776	2154.517117	1043429.355	17.69952597
667	276	0.6929		3.5	600	11.25	432	158	2623	150	160	799413	621067	178346	22.3	593.1710302	68.71160176	1950.617237	910063.0035	12.29976906
667	276	0.6929		4	600	11.25	508	27	1254	114	134	547326	516627	30699	5.6	536.1427728	62.72634455	1696.708843	738764.8793	10.2019978
667	276	0.6929		4.5	600	11.25	437	32	1212	142	115	413619	372359	41260	10	465.5358331	68.44180173	1443.452299	571888.1693	9.269642406
667	276	0.6929		4.9	600	11.25	402	0	535	102	93	189623	182064	7559	4	407.3518328	77.78798448	1255.297932	451247.4592	9.06212538
667	276	0.6929		4.9	600	11.25	376	54	2910	152	121	913615	848959	64656	7.1	520.6427576	36.25855406	2186.276341	896148.8384	7.689047306
667	276	0.6929		4	200	14.5	2090	33	3780	108	108	5994191	5920753	73438	1.2	2051.508826	-41.46174481	3616.786347	5979960.14	1.217937706
667	276	0.6929		4	400	14.5	1187	0	3000	120	120	2500398	2447669	52729	2.1	1105.204804	43.27807778	2921.542821	2643075.249	5.265019909
667	276	0.6929		4	600	14.5	1067	11	2637	108	136	1848928	1775947	72981	3.9	718.9523903	67.43836242	2479.430501	1358604.731	7.671076719
667	276	0.6929		4	800	14.5	404	21	1266	120	125	376476	351161	25315	6.7	599.7614109	61.75413504	2197.381676	976350.3666	8.107261607
667	276	0.6929		4	800	14.5	1102	22.9	2488	125	102	1954766	1918563	36203	1.9	624.2678068	79.60550341	2608.034743	1171382.355	11.12352332
667	276	0.6929		4	800	14.5	725	151	2518	130	122	1446382	1288902	157480	10.9	643.3813708	118.0533223	2974.433958	1382858.8	15.41122088
667	276	0.6929		4	800	14.5	739	82	3285	142	149	1744575	1533758	210817	12.1	657.4915913	175.5045677	3273.483961	1606829.015	20.59461093
667	276	0.6929		4	800	14.5	713	210	3421	144	146	1930316	1569832	360484	18.7	671.0557672	243.3005994	3494.875908	1839110.923	25.72455129
667	276	0.6929		4	800	14.5	675	314	3720	151	158	2268437	1558608	709829	31.3	689.4115912	312.2085482	3638.610547	2077042.391	29.88807228
667	276	0.6929		4	800	14.5	820	362	3774	146	152	2178117	1492381	685736	31.5	716.7043565	377.1239211	3716.269903	2321530.565	32.68597907
667	276	0.6929		3	200	18.25	2685	0	4971	126	99	9841386	9787531	53855	0.5	2379.543006	40.16154079	3526.960055	7095759.298	-1.965911146
667	276	0.6929		3	400	18.25	1662	42	2927	95	121	4030403	3980428	49975	1.2	1398.830215	140.1955283	2961.846678	3584764.263	5.864237966
667	276	0.6929		3	600	18.25	1294	45	2739	108	124	2723308	2527088	196220	7.2	965.0543523	152.4671237	2671.060347	2023448.71	9.197075165
667	276	0.6929		3	800	18.25	967	119	2287	114	105	1831588	1671126	160462	8.8	844.1093497	123.3582213	2545.55495	1589508.341	10.02846404
667	276	0.6929		3	1000	18.25	810	76	1970	125	104	1354456	1267288	87168	6.4	752.3726293	122.3883	2428.168543	1373204.659	12.98919633
